2.2    -210.1959300058883    -210.2908068125937
2.3000000000000003    -210.27416893810707    -210.37008688133807
2.4000000000000004    -210.33392703456738    -210.43063303646403
2.5    -210.38004583839086    -210.4773295771658
2.6    -210.41603993342144    -210.51372790622085
2.7    -210.44448087848275    -210.54243964854527
2.8000000000000003    -210.46726437290644    -210.56539696656236
2.9000000000000004    -210.4857971023072    -210.58403619877083
3.0    -210.50112831356688    -210.5994286099234
3.1    -210.5140432237442    -210.6123750269442
3.2    -210.52513010552786    -210.62347414162323
3.3000000000000003    -210.53482922490008    -210.63317329342556
3.4000000000000004    -210.54346914967127    -210.64180586958923
3.5    -210.55129407659786    -210.64961938478444
3.6000000000000005    -210.55848458997733    -210.65679667365103
3.7    -210.56517349564814    -210.66347199977548
3.8000000000000003    -210.57145790585608    -210.66974325121498
3.9000000000000004    -210.5774084520828    -210.6756814281797
4.0    -210.58307629491108    -210.68133762747965
4.1000000000000005    -210.5884984420377    -210.6867486506936
4.2    -210.59370176201548    -210.69194110345634
4.300000000000001    -210.59870598678637    -210.69693448422797
4.4    -210.60352592692078    -210.70174345851737
4.5    -210.6081730746144    -210.706379487801
4.6000000000000005    -210.61265673491187    -210.7108519381983
4.7    -210.61698479978674    -210.71516883200573
4.800000000000001    -210.6211642585526    -210.7193373232833
4.9    -210.6252015196293    -210.7233639891008
5.0    -210.62910260232604    -210.72725499584055
5.1000000000000005    -210.63287324280108    -210.73101619176308
5.2    -210.6365189464911    -210.73465315316574
5.300000000000001    -210.6400450094327    -210.73817120715506
5.4    -210.64345652349073    -210.74157544165956
5.5    -210.6467583749375    -210.74487071193835
5.6000000000000005    -210.64995524188402    -210.7480616483135
5.7    -210.65305159335995    -210.75115265974222
5.800000000000001    -210.65605169107562    -210.75414794556517
5.9    -210.6589595938715    -210.75705150342628
6.0    -210.66177916437815    -210.75986713765067
6.1000000000000005    -210.66451407714013    -210.7625984714009
6.2    -210.66716782755356    -210.7652489560205
6.300000000000001    -210.6697437410634    -210.76782187902174
6.4    -210.67224498221154    -210.7703203730073
6.5    -210.67467456331514    -210.77274742391108
6.6000000000000005    -210.67703535264238    -210.77510587631994
6.7    -210.67933008205094    -210.7773984433409
6.800000000000001    -210.68156135410675    -210.77962771028473
6.9    -210.68373164871187    -210.78179614169196
7.000000000000001    -210.68584332929515    -210.7839060870512
7.1000000000000005    -210.68789864862777    -210.7859597864039
7.2    -210.68989975426675    -210.78795937543967
7.300000000000001    -210.69184869371801    -210.7899068901955
7.4    -210.69374741929607    -210.7918042740895
7.500000000000001    -210.69559779282994    -210.79365337940953
7.6000000000000005    -210.69740158997595    -210.79545597390637
7.7    -210.69916050451727    -210.7972137430922
7.800000000000001    -210.7008761523877    -210.79892829781346
7.9    -210.7025500755523    -210.80060117390605
8.0    -210.70418374572972    -210.80223384007377
8.100000000000001    -210.70577856796652    -210.80382769515626
8.2    -210.7073358840541    -210.80538408047843
8.3    -210.7088569758136    -210.80690427325555
8.4    -210.71034306822042    -210.8083894980871
8.5    -210.71179533238978    -210.8098409237503
8.600000000000001    -210.71321488841343    -210.81125967025247
8.7    -210.71460280805263    -210.8126468077104
8.8    -210.7159601172734    -210.8140033615124
8.9    -210.71728779866618    -210.8153303134995
9.0    -210.71858679370217    -210.8166286050271
9.100000000000001    -210.719858004868    -210.81789913793153
9.2    -210.72110229767804    -210.8191427772574
9.3    -210.72232050255388    -210.8203603530499
9.4    -210.72351341660303    -210.8215526616334
9.5    -210.72468180527125    -210.82272046836363
9.600000000000001    -210.72582640392176    -210.82386450760282
9.7    -210.72694791928785    -210.82498548589345
9.8    -210.72804703086422    -210.8260840816917
9.9    -210.72912439220096    -210.82716094813662
10.0    -210.7301806321309    -210.82821671332792
10.100000000000001    -210.7312163559166    -210.8292519818002
10.2    -210.73223214634032    -210.83026733570458
10.3    -210.73322856472674    -210.83126333518922
10.400000000000002    -210.73420615191603    -210.83224052094445
10.5    -210.73516542917338    -210.83319941319175
10.600000000000001    -210.7361068990601    -210.83414051375308
10.7    -210.7370310462487    -210.83506430674976
10.8    -210.7379383383042    -210.8359712556104
10.900000000000002    -210.73882922641508    -210.83686182028242
11.0    -210.73970414609812    -210.83773642353503
11.100000000000001    -210.7405635178408    -210.8385954977391
11.2    -210.74140774779377    -210.8394394359569
11.3    -210.74223722827688    -210.84026864122788
11.400000000000002    -210.74305233840886    -210.84108348169056
11.5    -210.74385344463636    -210.84188433316692
11.600000000000001    -210.74464090124317    -210.84267154001026
11.7    -210.7454150508461    -210.8434454532732
11.8    -210.7461762248574    -210.84420639562865
11.900000000000002    -210.7469247439343    -210.84495468954032
12.0    -210.74766091839933    -210.84569065493338
12.100000000000001    -210.7483850486469    -210.84641457719835
12.2    -210.74909742552967    -210.84712675249162
12.3    -210.7497983307271    -210.8478274624191
12.400000000000002    -210.75048803709717    -210.8485169876824
12.5    -210.7511668090121    -210.84919557813083
12.600000000000001    -210.75183490268097    -210.8498634971717
12.7    -210.7524925664556    -210.85052099406604
12.8    -210.75314004112622    -210.85116830433648
12.900000000000002    -210.7537775601989    -210.85180566580803
13.0    -210.75440535016932    -210.85243330131587
13.100000000000001    -210.7550236307747    -210.85305143142773
13.2    -210.75563261524235    -210.85366026957104
13.3    -210.75623251052752    -210.85426002199927
13.400000000000002    -210.75682351753656    -210.85485089763554
13.5    -210.75740583134382    -210.8554330780951
13.600000000000001    -210.75797964139807    -210.8560067578269
13.7    -210.75854513172584    -210.85657212176042
13.8    -210.75910248111558    -210.85712935289675
13.900000000000002    -210.7596518633054    -210.85767861622784
14.0    -210.76019344715473    -210.85822008398208
